id,title,runtime,budget,revenue,vote_average,vote_count,genres,studios,profit,profit_margin
927,Gremlins,106,11.0,153.083102,3.25,13215,Horror,Warner Bros.,142.083102,0.9281436039883749
927,Gremlins,106,11.0,153.083102,3.25,13215,Comedy,Warner Bros.,142.083102,0.9281436039883749
928,Gremlins 2: The New Batch,106,50.0,41.482207,2.73,5394,Horror,Warner Bros.,-8.517792999999998,-0.20533606131419183
928,Gremlins 2: The New Batch,106,50.0,41.482207,2.73,5394,Comedy,Warner Bros.,-8.517792999999998,-0.20533606131419183
941,Lethal Weapon,110,15.0,120.207127,3.69,20118,Action,Warner Bros.,105.207127,0.8752153855236886
941,Lethal Weapon,110,15.0,120.207127,3.69,20118,Comedy,Warner Bros.,105.207127,0.8752153855236886
942,Lethal Weapon 2,114,25.0,227.853986,3.31,15582,Action,Warner Bros.,202.853986,0.8902806115491875
942,Lethal Weapon 2,114,25.0,227.853986,3.31,15582,Comedy,Warner Bros.,202.853986,0.8902806115491875
943,Lethal Weapon 3,118,35.0,321.731527,3.21,10749,Action,Warner Bros.,286.731527,0.8912136453447411
943,Lethal Weapon 3,118,35.0,321.731527,3.21,10749,Comedy,Warner Bros.,286.731527,0.8912136453447411
944,Lethal Weapon 4,127,140.0,285.444603,3.13,10805,Action,Warner Bros.,145.44460299999997,0.5095370571781312
944,Lethal Weapon 4,127,140.0,285.444603,3.13,10805,Comedy,Warner Bros.,145.44460299999997,0.5095370571781312
949,Heat,170,60.0,187.436818,3.84,27895,Action,Warner Bros.,127.43681799999999,0.6798921330386648
949,Heat,170,60.0,187.436818,3.84,27895,Drama,Warner Bros.,127.43681799999999,0.6798921330386648
953,Madagascar,86,75.0,532.680671,3.37,6075,Animation,DreamWorks SKG,457.68067099999996,0.8592027004486521
953,Madagascar,86,75.0,532.680671,3.37,6075,Animation,DreamWorks Animation,457.68067099999996,0.8592027004486521
954,Mission: Impossible,110,80.0,457.696359,3.4,44121,Action,Paramount Pictures,377.696359,0.8252116311897513
955,Mission: Impossible II,123,125.0,546.388105,2.9699999999999998,20193,Action,Paramount Pictures,421.388105,0.7712248878478055
956,Mission: Impossible III,126,150.0,397.850012,3.34,5428,Action,Paramount Pictures,247.850012,0.6229734938401862
968,Dog Day Afternoon,125,1.8,46.665856,3.96,8415,Drama,Warner Bros.,44.865856,0.9614279013761154
984,Dirty Harry,102,4.0,35.976,3.77,6600,Action,Warner Bros.,31.976,0.8888147653991549
1018,Mulholland Drive,147,15.0,20.117339,3.8200000000000003,12097,Drama,Canal+,5.117339000000001,0.2543745472500116
1124,The Prestige,130,40.0,109.676311,4.08,20276,Drama,Warner Bros.,69.676311,0.6352904320423396
1125,Dreamgirls,134,70.0,154.93768,3.26,1060,Drama,DreamWorks SKG,84.93768,0.5482054462155365
1125,Dreamgirls,134,70.0,154.93768,3.26,1060,Drama,Paramount Pictures,84.93768,0.5482054462155365
1165,The Queen,103,15.0,123.384128,3.7199999999999998,2718,Drama,Canal+,108.384128,0.878428447458007
1213,The Talented Mr. Ripley,139,40.0,128.798265,3.5,15828,Drama,Paramount Pictures,88.79826499999999,0.6894368103483381
1251,Letters from Iwo Jima,141,19.0,68.673228,3.8200000000000003,2992,Action,DreamWorks SKG,49.673227999999995,0.7233274078801131
1251,Letters from Iwo Jima,141,19.0,68.673228,3.8200000000000003,2992,War,DreamWorks SKG,49.673227999999995,0.7233274078801131
1251,Letters from Iwo Jima,141,19.0,68.673228,3.8200000000000003,2992,Drama,DreamWorks SKG,49.673227999999995,0.7233274078801131
1251,Letters from Iwo Jima,141,19.0,68.673228,3.8200000000000003,2992,Action,Warner Bros.,49.673227999999995,0.7233274078801131
1251,Letters from Iwo Jima,141,19.0,68.673228,3.8200000000000003,2992,War,Warner Bros.,49.673227999999995,0.7233274078801131
1251,Letters from Iwo Jima,141,19.0,68.673228,3.8200000000000003,2992,Drama,Warner Bros.,49.673227999999995,0.7233274078801131
1267,Meet the Robinsons,95,150.0,169.332978,3.48,1480,Animation,Walt Disney Pictures,19.332977999999997,0.11417136950133835
1267,Meet the Robinsons,95,150.0,169.332978,3.48,1480,Comedy,Walt Disney Pictures,19.332977999999997,0.11417136950133835
1271,300,117,65.0,422.610419,3.6,17886,Action,Warner Bros.,357.610419,0.846194042840198
1271,300,117,65.0,422.610419,3.6,17886,War,Warner Bros.,357.610419,0.846194042840198
1273,TMNT,90,34.0,95.608995,2.9,798,Animation,Warner Bros.,61.60899499999999,0.6443849242427451
1273,TMNT,90,34.0,95.608995,2.9,798,Comedy,Warner Bros.,61.60899499999999,0.6443849242427451
1372,Blood Diamond,143,100.0,170.877916,3.86,11621,Action,Warner Bros.,70.877916,0.4147868704110366
1372,Blood Diamond,143,100.0,170.877916,3.86,11621,Drama,Warner Bros.,70.877916,0.4147868704110366
1381,The Fountain,96,35.0,15.30489,3.61,4290,Science Fiction,Warner Bros.,-19.69511,-1.2868508038933961
1381,The Fountain,96,35.0,15.30489,3.61,4290,Romance,Warner Bros.,-19.69511,-1.2868508038933961
1381,The Fountain,96,35.0,15.30489,3.61,4290,Drama,Warner Bros.,-19.69511,-1.2868508038933961
1406,City Slickers,112,27.0,179.033791,3.3,8145,Action,New Line Cinema,152.033791,0.8491904804719239
1406,City Slickers,112,27.0,179.033791,3.3,8145,Comedy,New Line Cinema,152.033791,0.8491904804719239
1406,City Slickers,112,27.0,179.033791,3.3,8145,Drama,New Line Cinema,152.033791,0.8491904804719239
1422,The Departed,151,90.0,289.847354,4.12,23557,Drama,Warner Bros.,199.847354,0.6894917315684724
1440,Little Children,136,26.0,14.821658,3.77,1739,Romance,New Line Cinema,-11.178342,-0.7541897134585079
1440,Little Children,136,26.0,14.821658,3.77,1739,Drama,New Line Cinema,-11.178342,-0.7541897134585079
1452,Superman Returns,154,270.0,391.081192,2.9699999999999998,4921,Action,Warner Bros.,121.08119199999999,0.3096062773583854
1452,Superman Returns,154,270.0,391.081192,2.9699999999999998,4921,Science Fiction,Warner Bros.,121.08119199999999,0.3096062773583854
1492,1492: Conquest of Paradise,154,47.0,7.191399,3.1,444,Action,Paramount Pictures,-39.808601,-5.535585078786479
1492,1492: Conquest of Paradise,154,47.0,7.191399,3.1,444,Drama,Paramount Pictures,-39.808601,-5.535585078786479
1492,1492: Conquest of Paradise,154,47.0,7.191399,3.1,444,History,Paramount Pictures,-39.808601,-5.535585078786479
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88,25.0,78.0,2.5300000000000002,3022,Action,New Line Cinema,53.0,0.6794871794871795
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88,25.0,78.0,2.5300000000000002,3022,Comedy,New Line Cinema,53.0,0.6794871794871795
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88,25.0,78.0,2.5300000000000002,3022,Science Fiction,New Line Cinema,53.0,0.6794871794871795
1498,Teenage Mutant Ninja Turtles,93,13.5,202.0,2.85,5693,Action,New Line Cinema,188.5,0.9331683168316832
1498,Teenage Mutant Ninja Turtles,93,13.5,202.0,2.85,5693,Comedy,New Line Cinema,188.5,0.9331683168316832
1498,Teenage Mutant Ninja Turtles,93,13.5,202.0,2.85,5693,Science Fiction,New Line Cinema,188.5,0.9331683168316832
1499,Teenage Mutant Ninja Turtles III,96,21.0,42.0,2.21,2230,Action,New Line Cinema,21.0,0.5
1499,Teenage Mutant Ninja Turtles III,96,21.0,42.0,2.21,2230,Science Fiction,New Line Cinema,21.0,0.5
1499,Teenage Mutant Ninja Turtles III,96,21.0,42.0,2.21,2230,Comedy,New Line Cinema,21.0,0.5
1537,Changing Lanes,89,45.0,94.935764,3.27,2894,Action,Paramount Pictures,49.935764000000006,0.5259952824522485
1538,Collateral,120,65.0,217.764291,3.69,10488,Drama,DreamWorks SKG,152.764291,0.7015121271650547
1538,Collateral,120,65.0,217.764291,3.69,10488,Drama,Paramount Pictures,152.764291,0.7015121271650547
1547,The Lost Boys,97,8.5,32.222567,3.5700000000000003,6423,Horror,Warner Bros.,23.722566999999998,0.7362097191077297
1547,The Lost Boys,97,8.5,32.222567,3.5700000000000003,6423,Comedy,Warner Bros.,23.722566999999998,0.7362097191077297
1584,School of Rock,108,35.0,131.282949,3.39,13334,Comedy,Paramount Pictures,96.282949,0.7334002605319294
1587,What's Eating Gilbert Grape,118,11.0,10.032765,3.75,19345,Romance,Paramount Pictures,-0.9672350000000005,-0.09640762043165574
1587,What's Eating Gilbert Grape,118,11.0,10.032765,3.75,19345,Drama,Paramount Pictures,-0.9672350000000005,-0.09640762043165574
1592,Primal Fear,129,30.0,102.616183,3.75,12702,Drama,Paramount Pictures,72.616183,0.7076484515117855
1597,Meet the Parents,108,55.0,330.444045,3.42,20378,Romance,DreamWorks SKG,275.444045,0.8335572971212115
1597,Meet the Parents,108,55.0,330.444045,3.42,20378,Comedy,DreamWorks SKG,275.444045,0.8335572971212115
1621,Trading Places,116,40.6,90.4,3.7199999999999998,11037,Comedy,Paramount Pictures,49.800000000000004,0.5508849557522124
1635,The Island,136,126.0,162.949164,3.41,6913,Action,DreamWorks SKG,36.949163999999996,0.22675270675215
1635,The Island,136,126.0,162.949164,3.41,6913,Science Fiction,DreamWorks SKG,36.949163999999996,0.22675270675215
1635,The Island,136,126.0,162.949164,3.41,6913,Action,Warner Bros.,36.949163999999996,0.22675270675215
1635,The Island,136,126.0,162.949164,3.41,6913,Science Fiction,Warner Bros.,36.949163999999996,0.22675270675215
1641,Forces of Nature,105,75.0,93.88818,2.73,2221,Romance,DreamWorks SKG,18.888180000000006,0.2011774006056993
1641,Forces of Nature,105,75.0,93.88818,2.73,2221,Comedy,DreamWorks SKG,18.888180000000006,0.2011774006056993
1645,A Time to Kill,149,40.0,152.266007,3.69,13736,Drama,Warner Bros.,112.266007,0.7373018391426
1669,The Hunt for Red October,134,30.0,199.2,3.86,24238,Action,Paramount Pictures,169.2,0.8493975903614458
1683,The Reaping,99,40.0,62.771059,2.8,415,Horror,Warner Bros.,22.771059,0.36276365832859375
1724,The Incredible Hulk,114,150.0,163.712074,3.22,4993,Action,Marvel Studios,13.712074000000001,0.08375725543615067
1724,The Incredible Hulk,114,150.0,163.712074,3.22,4993,Science Fiction,Marvel Studios,13.712074000000001,0.08375725543615067
1726,Iron Man,126,140.0,585.174222,3.86,23465,Action,Marvel Studios,445.174222,0.7607550115220215
1726,Iron Man,126,140.0,585.174222,3.86,23465,Science Fiction,Marvel Studios,445.174222,0.7607550115220215
1726,Iron Man,126,140.0,585.174222,3.86,23465,Action,Paramount Pictures,445.174222,0.7607550115220215
1726,Iron Man,126,140.0,585.174222,3.86,23465,Science Fiction,Paramount Pictures,445.174222,0.7607550115220215
1738,Next,96,70.0,76.066841,3.22,2110,Action,Paramount Pictures,6.066840999999997,0.0797567102858918
1738,Next,96,70.0,76.066841,3.22,2110,Science Fiction,Paramount Pictures,6.066840999999997,0.0797567102858918
1771,Captain America: The First Avenger,124,140.0,370.569774,3.52,6996,Action,Marvel Studios,230.569774,0.6222034018349267
1771,Captain America: The First Avenger,124,140.0,370.569774,3.52,6996,Science Fiction,Marvel Studios,230.569774,0.6222034018349267
1771,Captain America: The First Avenger,124,140.0,370.569774,3.52,6996,Action,Paramount Pictures,230.569774,0.6222034018349267
1771,Captain America: The First Avenger,124,140.0,370.569774,3.52,6996,Science Fiction,Paramount Pictures,230.569774,0.6222034018349267
1788,Footloose,107,8.2,80.035402,3.12,4113,Romance,Paramount Pictures,71.835402,0.8975453387489701
1788,Footloose,107,8.2,80.035402,3.12,4113,Drama,Paramount Pictures,71.835402,0.8975453387489701
1791,The Piano Teacher,131,3.0,9.801375,3.55,1078,Romance,Canal+,6.801375,0.6939204958487968
1791,The Piano Teacher,131,3.0,9.801375,3.55,1078,Drama,Canal+,6.801375,0.6939204958487968
1813,The Devil's Advocate,144,57.0,152.94466,3.52,14346,Horror,Warner Bros.,95.94466,0.627316180898372
1813,The Devil's Advocate,144,57.0,152.94466,3.52,14346,Drama,Warner Bros.,95.94466,0.627316180898372
1825,Over the Top,93,25.0,16.05758,2.38,478,Action,Warner Bros.,-8.942419999999998,-0.5568971165019884
1825,Over the Top,93,25.0,16.05758,2.38,478,Drama,Warner Bros.,-8.942419999999998,-0.5568971165019884
1826,Russian Dolls,129,13.0,23.727301,3.5700000000000003,329,Romance,Canal+,10.727301,0.45210793254572024
1826,Russian Dolls,129,13.0,23.727301,3.5700000000000003,329,Comedy,Canal+,10.727301,0.45210793254572024
1826,Russian Dolls,129,13.0,23.727301,3.5700000000000003,329,Drama,Canal+,10.727301,0.45210793254572024
1852,World Trade Center,128,63.0,162.945894,2.94,817,Drama,Paramount Pictures,99.94589400000001,0.6133685946084656
1852,World Trade Center,128,63.0,162.945894,2.94,817,History,Paramount Pictures,99.94589400000001,0.6133685946084656
1858,Transformers,144,150.0,709.70978,3.16,9356,Action,DreamWorks SKG,559.70978,0.7886460011865696
1858,Transformers,144,150.0,709.70978,3.16,9356,Science Fiction,DreamWorks SKG,559.70978,0.7886460011865696
1858,Transformers,144,150.0,709.70978,3.16,9356,Action,Paramount Pictures,559.70978,0.7886460011865696
1858,Transformers,144,150.0,709.70978,3.16,9356,Science Fiction,Paramount Pictures,559.70978,0.7886460011865696
1858,Transformers,144,150.0,709.70978,3.16,9356,Action,Hasbro Studios,559.70978,0.7886460011865696
1858,Transformers,144,150.0,709.70978,3.16,9356,Science Fiction,Hasbro Studios,559.70978,0.7886460011865696
1865,Pirates of the Caribbean: On Stranger Tides,136,380.0,1045.713802,3.33,4298,Action,Walt Disney Pictures,665.713802,0.6366118537660843
1883,Malcolm X,202,34.0,48.169908,3.7800000000000002,5251,Drama,Warner Bros.,14.169908,0.2941651455925554
1883,Malcolm X,202,34.0,48.169908,3.7800000000000002,5251,History,Warner Bros.,14.169908,0.2941651455925554
1903,Vanilla Sky,136,68.0,203.388341,3.38,11115,Science Fiction,Paramount Pictures,135.388341,0.6656642181864298
1903,Vanilla Sky,136,68.0,203.388341,3.38,11115,Romance,Paramount Pictures,135.388341,0.6656642181864298
1903,Vanilla Sky,136,68.0,203.388341,3.38,11115,Drama,Paramount Pictures,135.388341,0.6656642181864298
1904,Memoirs of a Geisha,145,85.0,162.242962,3.61,2750,Romance,DreamWorks SKG,77.242962,0.47609437751759
1904,Memoirs of a Geisha,145,85.0,162.242962,3.61,2750,Drama,DreamWorks SKG,77.242962,0.47609437751759
1904,Memoirs of a Geisha,145,85.0,162.242962,3.61,2750,History,DreamWorks SKG,77.242962,0.47609437751759
1909,Don Juan DeMarco,97,25.0,22.2,3.44,9091,Comedy,New Line Cinema,-2.8000000000000007,-0.12612612612612617
1909,Don Juan DeMarco,97,25.0,22.2,3.44,9091,Romance,New Line Cinema,-2.8000000000000007,-0.12612612612612617
1909,Don Juan DeMarco,97,25.0,22.2,3.44,9091,Drama,New Line Cinema,-2.8000000000000007,-0.12612612612612617
1921,Sweet November,119,40.0,65.754228,3.05,1882,Romance,Warner Bros.,25.754227999999998,0.39167409888836346
1921,Sweet November,119,40.0,65.754228,3.05,1882,Drama,Warner Bros.,25.754227999999998,0.39167409888836346
1923,Twin Peaks: Fire Walk with Me,134,10.0,4.160851,3.52,2743,Drama,New Line Cinema,-5.839149,-1.4033545060854138
1924,Superman,143,55.0,300.218018,3.38,17209,Action,Warner Bros.,245.21801799999997,0.816799803135067
1924,Superman,143,55.0,300.218018,3.38,17209,Science Fiction,Warner Bros.,245.21801799999997,0.816799803135067
1949,Zodiac,157,65.0,84.785914,3.7,6756,Drama,Warner Bros.,19.785914000000005,0.2333632211595903
1949,Zodiac,157,65.0,84.785914,3.7,6756,Drama,Paramount Pictures,19.785914000000005,0.2333632211595903
1954,The Butterfly Effect,113,13.0,96.060858,3.71,14562,Science Fiction,New Line Cinema,83.060858,0.8646691246501255
1965,A Perfect Murder,107,60.0,128.038368,3.38,5121,Drama,Warner Bros.,68.03836799999999,0.531390465707904
1966,Alexander,175,155.0,167.298192,2.61,2218,Romance,Warner Bros.,12.298192,0.0735106091283999
1966,Alexander,175,155.0,167.298192,2.61,2218,Action,Warner Bros.,12.298192,0.0735106091283999
1966,Alexander,175,155.0,167.298192,2.61,2218,Drama,Warner Bros.,12.298192,0.0735106091283999
1966,Alexander,175,155.0,167.298192,2.61,2218,War,Warner Bros.,12.298192,0.0735106091283999
1966,Alexander,175,155.0,167.298192,2.61,2218,History,Warner Bros.,12.298192,0.0735106091283999
1969,Bandidas,93,35.0,10.496317,2.7800000000000002,401,Action,Canal+,-24.503683000000002,-2.3345029499394885
1969,Bandidas,93,35.0,10.496317,2.7800000000000002,401,Comedy,Canal+,-24.503683000000002,-2.3345029499394885
1995,Lara Croft: Tomb Raider,100,115.0,274.70334,2.76,9577,Action,Paramount Pictures,159.70334000000003,0.581366575302652
1996,Lara Croft Tomb Raider: The Cradle of Life,117,95.0,156.505388,2.75,4282,Action,Paramount Pictures,61.50538800000001,0.39299214414266687
1997,Two Brothers,109,74.5,62.17205,3.39,172,Drama,Canal+,-12.327950000000001,-0.198287654983228
2013,The Diving Bell and the Butterfly,112,14.0,19.777647,3.89,2134,Drama,Canal+,5.777647000000002,0.29213015077071613
2022,Mr. Deeds,96,50.0,171.269535,2.84,4325,Romance,New Line Cinema,121.26953499999999,0.7080624992646825
2022,Mr. Deeds,96,50.0,171.269535,2.84,4325,Comedy,New Line Cinema,121.26953499999999,0.7080624992646825
2034,Training Day,122,45.0,104.876233,3.71,10779,Action,Warner Bros.,59.876233,0.5709228038348784
2034,Training Day,122,45.0,104.876233,3.71,10779,Drama,Warner Bros.,59.876233,0.5709228038348784
2043,Along Came a Spider,104,60.0,105.178561,3.26,3448,Action,Paramount Pictures,45.178561,0.4295415393637112
2044,The Lake House,99,40.0,114.830111,3.32,1936,Romance,Warner Bros.,74.830111,0.6516593108579334
2044,The Lake House,99,40.0,114.830111,3.32,1936,Drama,Warner Bros.,74.830111,0.6516593108579334
2059,National Treasure,131,100.0,347.451894,3.38,8224,Action,Walt Disney Pictures,247.45189399999998,0.7121903730362166
2062,Ratatouille,111,150.0,623.722818,3.8200000000000003,17284,Animation,Pixar Animation Studios,473.72281799999996,0.7595085578542999
2062,Ratatouille,111,150.0,623.722818,3.8200000000000003,17284,Comedy,Pixar Animation Studios,473.72281799999996,0.7595085578542999
2062,Ratatouille,111,150.0,623.722818,3.8200000000000003,17284,Animation,Walt Disney Pictures,473.72281799999996,0.7595085578542999
2062,Ratatouille,111,150.0,623.722818,3.8200000000000003,17284,Comedy,Walt Disney Pictures,473.72281799999996,0.7595085578542999
2069,The Whole Nine Yards,98,41.3,106.371651,3.35,8521,Comedy,Warner Bros.,65.071651,0.611738657699315
2085,Romeo Must Die,115,25.0,91.03676,3.02,5041,Action,Warner Bros.,66.03676,0.7253856573981763
2086,Nick of Time,90,8.169363,8.175346,3.14,3453,Drama,Paramount Pictures,0.005982999999998739,0.0007318344691464728
2100,The Last Castle,131,72.0,27.642707,3.4,1783,Action,DreamWorks SKG,-44.357293,-1.604665310094268
2100,The Last Castle,131,72.0,27.642707,3.4,1783,Drama,DreamWorks SKG,-44.357293,-1.604665310094268
2103,Solaris,99,47.0,30.002758,3.14,3481,Science Fiction,Lightstorm Entertainment,-16.997242,-0.5665226510176165
2103,Solaris,99,47.0,30.002758,3.14,3481,Romance,Lightstorm Entertainment,-16.997242,-0.5665226510176165
2103,Solaris,99,47.0,30.002758,3.14,3481,Drama,Lightstorm Entertainment,-16.997242,-0.5665226510176165
2109,Rush Hour,98,33.0,244.386864,3.43,12284,Action,New Line Cinema,211.386864,0.8649681923984262
2109,Rush Hour,98,33.0,244.386864,3.43,12284,Comedy,New Line Cinema,211.386864,0.8649681923984262
2112,Payback,100,90.0,161.626121,3.41,9651,Action,Paramount Pictures,71.62612100000001,0.44315931457638585
2112,Payback,100,90.0,161.626121,3.41,9651,Drama,Paramount Pictures,71.62612100000001,0.44315931457638585
2118,L.A. Confidential,138,35.0,126.21694,4.07,31703,Drama,Warner Bros.,91.21694,0.7226996629770932
2133,The Perfect Storm,130,120.0,325.756637,3.08,12628,Drama,Warner Bros.,205.756637,0.6316268454109808
2135,The Time Machine,96,80.0,123.729176,2.85,4396,Action,DreamWorks SKG,43.729175999999995,0.35342655155159197
